,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
insula-rh,0.21621621621621623,0.1891891891891892,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.10810810810810811,0.0,0.08108108108108109
isthmuscingulate-rh,0.21621621621621623,0.1891891891891892,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.10810810810810811,0.0,0.08108108108108109
lateralorbitofrontal-lh,0.17647058823529413,0.17647058823529413,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.11764705882352941,0.0,0.08823529411764706
parsorbitalis-lh,0.17647058823529413,0.17647058823529413,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.11764705882352941,0.0,0.08823529411764706
rostralanteriorcingulate-lh,0.17647058823529413,0.17647058823529413,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.11764705882352941,0.0,0.08823529411764706
rostralanteriorcingulate-rh,0.15625,0.15625,0.15625,0.15625,0.15625,0.125,0.0,0.09375
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporalpole-rh,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.0,0.1111111111111111
