,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.711340206185567,0.16494845360824742,0.0,0.0,0.0,0.0,0.12371134020618557,0.0
caudalanteriorcingulate-rh,0.16793893129770993,0.4580152671755725,0.0,0.16030534351145037,0.0,0.0,0.21374045801526717,0.0
frontalpole-lh,0.0,0.0,0.30434782608695654,0.16847826086956522,0.31521739130434784,0.125,0.08695652173913043,0.0
frontalpole-rh,0.00749063670411985,0.07865168539325842,0.13108614232209737,0.2846441947565543,0.12734082397003746,0.14606741573033707,0.2247191011235955,0.0
medialorbitofrontal-lh,0.0,0.0,0.3005464480874317,0.16393442622950818,0.3333333333333333,0.12021857923497267,0.08196721311475409,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.13432835820895522,0.21393034825870647,0.12935323383084577,0.3034825870646766,0.21890547263681592,0.0
rostralanteriorcingulate-rh,0.0599250936329588,0.0898876404494382,0.0749063670411985,0.23220973782771537,0.07116104868913857,0.1647940074906367,0.30711610486891383,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
