,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.36249073387694586,0.18680504077094143,0.10303928836174944,0.06523350630096368,0.02446256486286138,0.061527057079318014,0.16456634544106746,0.03187546330615271
frontalpole-rh,0.19195046439628483,0.2964396284829721,0.17414860681114552,0.05263157894736842,0.029411764705882353,0.02321981424148607,0.20588235294117646,0.02631578947368421
lateralorbitofrontal-lh,0.10426540284360189,0.174565560821485,0.3783570300157978,0.008688783570300158,0.09557661927330174,0.036334913112164295,0.165086887835703,0.03712480252764613
parahippocampal-lh,0.11056511056511056,0.08845208845208845,0.020884520884520884,0.6068796068796068,0.03194103194103194,0.0036855036855036856,0.0945945945945946,0.042997542997543
parahippocampal-rh,0.03608247422680412,0.03917525773195876,0.12371134020618557,0.024742268041237112,0.6,0.0577319587628866,0.05360824742268041,0.06494845360824743
rostralanteriorcingulate-lh,0.09642857142857143,0.030952380952380953,0.05476190476190476,0.005952380952380952,0.07023809523809524,0.6535714285714286,0.06547619047619048,0.02261904761904762
rostralanteriorcingulate-rh,0.15574402467232074,0.18966846569005397,0.16037008481110254,0.05088666152659985,0.04317656129529684,0.04626060138781804,0.3145720894371627,0.03932151117964534
temporalpole-rh,0.0455607476635514,0.037383177570093455,0.06425233644859812,0.036214953271028034,0.08411214953271028,0.02453271028037383,0.05841121495327103,0.6495327102803738
