,frontalpole-lh,frontalpole-rh,parahippocampal-rh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.3517730496453901,0.1624113475177305,0.02127659574468085,0.07659574468085106,0.09645390070921986,0.19787234042553192,0.03829787234042553,0.05531914893617021
frontalpole-rh,0.15768463073852296,0.3439787092481703,0.020625415834996674,0.06187624750499002,0.17964071856287425,0.18429807052561545,0.020625415834996674,0.03127079174983367
parahippocampal-rh,0.04279279279279279,0.039414414414414414,0.6013513513513513,0.0777027027027027,0.03490990990990991,0.028153153153153154,0.10923423423423423,0.06644144144144144
parsorbitalis-lh,0.11801896733403583,0.10432033719704953,0.06638566912539515,0.41412012644889357,0.009483667017913594,0.1464699683877766,0.008429926238145416,0.1327713382507903
rostralanteriorcingulate-lh,0.12181818181818181,0.24272727272727274,0.028181818181818183,0.004545454545454545,0.39181818181818184,0.15272727272727274,0.011818181818181818,0.046363636363636364
rostralanteriorcingulate-rh,0.19412166780587833,0.18523581681476417,0.01367053998632946,0.08954203691045796,0.11619958988380041,0.31715652768284347,0.02460697197539303,0.059466848940533154
temporalpole-lh,0.06157635467980296,0.03078817733990148,0.12438423645320197,0.014778325123152709,0.011083743842364532,0.03940886699507389,0.5541871921182266,0.16379310344827586
temporalpole-rh,0.06940371456500488,0.04594330400782014,0.05767350928641251,0.13294232649071358,0.05083088954056696,0.08113391984359726,0.12512218963831867,0.436950146627566
