,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.2939297124600639,0.2380191693290735,0.10383386581469649,0.0670926517571885,0.019169329073482427,0.0670926517571885,0.2108626198083067,0.0
frontalpole-rh,0.1889168765743073,0.29219143576826195,0.18765743073047858,0.05289672544080604,0.0327455919395466,0.037783375314861464,0.20780856423173805,0.0
lateralorbitofrontal-lh,0.10077519379844961,0.22790697674418606,0.32868217054263565,0.017054263565891473,0.06356589147286822,0.013953488372093023,0.21550387596899226,0.03255813953488372
parahippocampal-lh,0.2079207920792079,0.2079207920792079,0.08415841584158416,0.28217821782178215,0.0,0.0,0.12871287128712872,0.0891089108910891
parahippocampal-rh,0.08823529411764706,0.14705882352941177,0.20098039215686275,0.0,0.4068627450980392,0.0,0.049019607843137254,0.10784313725490197
rostralanteriorcingulate-lh,0.21348314606741572,0.14606741573033707,0.028089887640449437,0.0,0.0,0.33146067415730335,0.2808988764044944,0.0
rostralanteriorcingulate-rh,0.17039106145251395,0.21089385474860337,0.18994413407821228,0.030726256983240222,0.008379888268156424,0.07541899441340782,0.31424581005586594,0.0
temporalpole-rh,0.0,0.012903225806451613,0.16129032258064516,0.11612903225806452,0.17419354838709677,0.0,0.0,0.535483870967742
