,bankssts-rh,entorhinal-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,lingual-lh,parahippocampal-lh,temporalpole-rh
bankssts-rh,0.6805929919137467,0.07142857142857142,0.02830188679245283,0.04582210242587601,0.026954177897574125,0.012129380053908356,0.016172506738544475,0.11859838274932614
entorhinal-lh,0.03074141048824593,0.32127787823990356,0.0,0.2730560578661845,0.17420132610006028,0.010247136829415311,0.18143459915611815,0.009041591320072333
frontalpole-rh,0.046460176991150445,0.0,0.9247787610619469,0.0,0.0,0.024336283185840708,0.0,0.004424778761061947
fusiform-lh,0.022370012091898428,0.2672309552599758,0.0,0.32466747279322855,0.19951632406287786,0.007859733978234583,0.17714631197097944,0.0012091898428053204
inferiortemporal-lh,0.01839464882943144,0.2165551839464883,0.0,0.2516722408026756,0.3904682274247492,0.0016722408026755853,0.10367892976588629,0.017558528428093644
lingual-lh,0.017783857729138167,0.03967168262653899,0.009575923392612859,0.03283173734610123,0.0013679890560875513,0.6949384404924761,0.18467852257181944,0.019151846785225718
parahippocampal-lh,0.009831460674157303,0.23174157303370788,0.0,0.22893258426966293,0.10393258426966293,0.07794943820224719,0.3476123595505618,0.0
temporalpole-rh,0.15015015015015015,0.02252252252252252,0.0,0.0,0.025525525525525526,0.021021021021021023,0.0,0.7807807807807807
