,bankssts-rh,cuneus-rh,frontalpole-lh,isthmuscingulate-rh,lateraloccipital-rh,medialorbitofrontal-rh,pericalcarine-rh,rostralanteriorcingulate-rh
bankssts-rh,0.28059701492537314,0.1925373134328358,0.0,0.1880597014925373,0.1328358208955224,0.0,0.20597014925373133,0.0
cuneus-rh,0.2255892255892256,0.25084175084175087,0.0,0.18855218855218855,0.17676767676767677,0.0,0.13973063973063973,0.018518518518518517
frontalpole-lh,0.0,0.0,0.5626822157434402,0.0,0.0,0.4110787172011662,0.0,0.026239067055393587
isthmuscingulate-rh,0.19726858877086495,0.1638846737481032,0.0,0.3095599393019727,0.17602427921092564,0.0,0.15326251896813353,0.0
lateraloccipital-rh,0.1529968454258675,0.17823343848580442,0.0,0.1892744479495268,0.3580441640378549,0.0,0.083596214511041,0.03785488958990536
medialorbitofrontal-rh,0.0,0.0,0.45625,0.0,0.0,0.54375,0.0,0.0
pericalcarine-rh,0.2480916030534351,0.1431297709923664,0.0,0.18129770992366412,0.08969465648854962,0.0,0.3377862595419847,0.0
rostralanteriorcingulate-rh,0.0045871559633027525,0.05963302752293578,0.022935779816513763,0.009174311926605505,0.11926605504587157,0.0,0.0,0.7844036697247706
