,bankssts-rh,cuneus-rh,frontalpole-lh,isthmuscingulate-rh,lateraloccipital-rh,medialorbitofrontal-rh,pericalcarine-rh,rostralanteriorcingulate-rh
bankssts-rh,0.26126126126126126,0.16666666666666666,0.0,0.22072072072072071,0.14864864864864866,0.0,0.20270270270270271,0.0
cuneus-rh,0.1875,0.23557692307692307,0.0,0.19230769230769232,0.21634615384615385,0.0,0.11538461538461539,0.052884615384615384
frontalpole-lh,0.0,0.0,0.6666666666666666,0.0,0.0,0.2764227642276423,0.0,0.056910569105691054
isthmuscingulate-rh,0.24401913875598086,0.18181818181818182,0.0,0.23923444976076555,0.16267942583732056,0.0,0.1722488038277512,0.0
lateraloccipital-rh,0.1590909090909091,0.21363636363636362,0.0,0.16363636363636364,0.2636363636363636,0.0,0.09090909090909091,0.10909090909090909
medialorbitofrontal-rh,0.0,0.0,0.5147058823529411,0.0,0.0,0.4852941176470588,0.0,0.0
pericalcarine-rh,0.25595238095238093,0.13095238095238096,0.0,0.20238095238095238,0.10714285714285714,0.0,0.30357142857142855,0.0
rostralanteriorcingulate-rh,0.007936507936507936,0.10317460317460317,0.03968253968253968,0.015873015873015872,0.20634920634920634,0.0,0.0,0.626984126984127
