,frontalpole-lh,fusiform-lh,isthmuscingulate-rh,lateraloccipital-lh,lingual-lh,parahippocampal-lh,pericalcarine-lh,rostralanteriorcingulate-lh
frontalpole-lh,0.6229508196721312,0.06352459016393443,0.012295081967213115,0.03278688524590164,0.045081967213114756,0.06762295081967214,0.00819672131147541,0.14754098360655737
fusiform-lh,0.017208413001912046,0.17718291905672404,0.09560229445506692,0.15551306564690887,0.16379859783301465,0.17463352453792225,0.13639260675589548,0.07966857871255577
isthmuscingulate-rh,0.0036496350364963502,0.13503649635036497,0.17791970802919707,0.1395985401459854,0.14507299270072993,0.14051094890510948,0.15967153284671534,0.09854014598540146
lateraloccipital-lh,0.00850546780072904,0.14580801944106925,0.09416767922235723,0.20595382746051033,0.14580801944106925,0.14702308626974483,0.181044957472661,0.07168894289185905
lingual-lh,0.012928248222365869,0.16483516483516483,0.10407239819004525,0.15643180349062702,0.17129928894634777,0.1687136393018746,0.14156431803490627,0.0801551389786684
parahippocampal-lh,0.01820464532328939,0.17200251098556182,0.09792843691148775,0.15317011927181418,0.16509730069052103,0.17702448210922786,0.13559322033898305,0.08097928436911488
pericalcarine-lh,0.001272264631043257,0.13358778625954199,0.11132315521628498,0.18575063613231552,0.13676844783715011,0.13486005089058525,0.22900763358778625,0.06743002544529263
rostralanteriorcingulate-lh,0.07246376811594203,0.13146997929606624,0.11387163561076605,0.12422360248447205,0.13043478260869565,0.13561076604554864,0.11180124223602485,0.18012422360248448
