,C3,Oz,O2,AFz,F5,POz,PO4,PO8
C3,0.14098360655737704,0.14426229508196722,0.0,0.1377049180327869,0.14426229508196722,0.14426229508196722,0.14426229508196722,0.14426229508196722
Oz,0.14006514657980457,0.14332247557003258,0.0,0.13680781758957655,0.1465798045602606,0.1465798045602606,0.14332247557003258,0.14332247557003258
O2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AFz,0.14333333333333334,0.14333333333333334,0.0,0.14,0.14333333333333334,0.14333333333333334,0.14333333333333334,0.14333333333333334
F5,0.1396103896103896,0.14285714285714285,0.0,0.13636363636363635,0.1461038961038961,0.14935064935064934,0.14285714285714285,0.14285714285714285
POz,0.13870967741935483,0.14193548387096774,0.0,0.13548387096774195,0.14516129032258066,0.15483870967741936,0.14193548387096774,0.14193548387096774
PO4,0.14006514657980457,0.14332247557003258,0.0,0.13680781758957655,0.1465798045602606,0.1465798045602606,0.14332247557003258,0.14332247557003258
PO8,0.14006514657980457,0.14332247557003258,0.0,0.13680781758957655,0.1465798045602606,0.1465798045602606,0.14332247557003258,0.14332247557003258
