,C3,Oz,O2,AFz,F5,POz,PO4,PO8
C3,0.14271555996035679,0.14370664023785926,0.0,0.14073339940535184,0.14370664023785926,0.14172447968285432,0.14370664023785926,0.14370664023785926
Oz,0.14271555996035679,0.14370664023785926,0.0,0.14073339940535184,0.14370664023785926,0.14172447968285432,0.14370664023785926,0.14370664023785926
O2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AFz,0.143,0.143,0.0,0.142,0.143,0.143,0.143,0.143
F5,0.14271555996035679,0.14370664023785926,0.0,0.14073339940535184,0.14370664023785926,0.14172447968285432,0.14370664023785926,0.14370664023785926
POz,0.14328358208955225,0.14328358208955225,0.0,0.14129353233830846,0.14328358208955225,0.14228855721393036,0.14328358208955225,0.14328358208955225
PO4,0.14271555996035679,0.14370664023785926,0.0,0.14073339940535184,0.14370664023785926,0.14172447968285432,0.14370664023785926,0.14370664023785926
PO8,0.14271555996035679,0.14370664023785926,0.0,0.14073339940535184,0.14370664023785926,0.14172447968285432,0.14370664023785926,0.14370664023785926
