,C3,Oz,O2,AFz,F5,POz,PO4,PO8
C3,0.14231354642313546,0.14383561643835616,0.0,0.1400304414003044,0.14383561643835616,0.14231354642313546,0.14383561643835616,0.14383561643835616
Oz,0.14209726443768997,0.14361702127659576,0.0,0.1398176291793313,0.14437689969604864,0.14285714285714285,0.14361702127659576,0.14361702127659576
O2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AFz,0.14307692307692307,0.14307692307692307,0.0,0.14153846153846153,0.14307692307692307,0.14307692307692307,0.14307692307692307,0.14307692307692307
F5,0.1419893697798026,0.14350797266514806,0.0,0.13971146545178437,0.1442672741078208,0.14350797266514806,0.14350797266514806,0.14350797266514806
POz,0.14220532319391635,0.1429657794676806,0.0,0.1399239543726236,0.14372623574144486,0.1452471482889734,0.1429657794676806,0.1429657794676806
PO4,0.14209726443768997,0.14361702127659576,0.0,0.1398176291793313,0.14437689969604864,0.14285714285714285,0.14361702127659576,0.14361702127659576
PO8,0.14209726443768997,0.14361702127659576,0.0,0.1398176291793313,0.14437689969604864,0.14285714285714285,0.14361702127659576,0.14361702127659576
