,Fp1,Oz,O2,F8,AFz,POz,PO4,PO8
Fp1,0.14319526627218934,0.14319526627218934,0.0,0.14349112426035504,0.14349112426035504,0.1408284023668639,0.14289940828402367,0.14289940828402367
Oz,0.14198071866783524,0.1434414256500146,0.0,0.14402570844288637,0.14314928425357873,0.1411042944785276,0.14314928425357873,0.14314928425357873
O2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.142018779342723,0.1431924882629108,0.0,0.1437793427230047,0.1431924882629108,0.142018779342723,0.14289906103286384,0.14289906103286384
AFz,0.1426470588235294,0.14323529411764707,0.0,0.14352941176470588,0.14352941176470588,0.1411764705882353,0.14294117647058824,0.14294117647058824
POz,0.14073634204275534,0.14251781472684086,0.0,0.14311163895486936,0.14192399049881235,0.14726840855106887,0.1422209026128266,0.1422209026128266
PO4,0.14210526315789473,0.14356725146198832,0.0,0.14385964912280702,0.14298245614035088,0.1409356725146199,0.14327485380116958,0.14327485380116958
PO8,0.1421897810218978,0.14364963503649636,0.0,0.14364963503649636,0.14306569343065692,0.14072992700729928,0.14335766423357665,0.14335766423357665
