,bankssts-rh,cuneus-rh,entorhinal-rh,inferiortemporal-rh,lateraloccipital-rh,middletemporal-rh,temporalpole-lh,temporalpole-rh
bankssts-rh,0.6896551724137931,0.0,0.0,0.034482758620689655,0.13793103448275862,0.13793103448275862,0.0,0.0
cuneus-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
entorhinal-rh,0.0,0.0,0.4857142857142857,0.02857142857142857,0.0,0.05714285714285714,0.0,0.42857142857142855
inferiortemporal-rh,0.0,0.0,0.045454545454545456,0.45454545454545453,0.12121212121212122,0.24242424242424243,0.0,0.13636363636363635
lateraloccipital-rh,0.07692307692307693,0.0,0.0,0.23076923076923078,0.34615384615384615,0.3269230769230769,0.0,0.019230769230769232
middletemporal-rh,0.05333333333333334,0.0,0.05333333333333334,0.24,0.24,0.3333333333333333,0.0,0.08
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
temporalpole-rh,0.0,0.0,0.3958333333333333,0.08333333333333333,0.0,0.0625,0.0,0.4583333333333333
