,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,postcentral-lh,precentral-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiorparietal-lh
caudalmiddlefrontal-rh,0.12686567164179105,0.12313432835820895,0.1044776119402985,0.12686567164179105,0.13059701492537312,0.12313432835820895,0.13432835820895522,0.13059701492537312
inferiorparietal-rh,0.12781954887218044,0.12406015037593984,0.10150375939849623,0.12781954887218044,0.13157894736842105,0.12406015037593984,0.13157894736842105,0.13157894736842105
parsopercularis-lh,0.11392405063291139,0.10970464135021098,0.20675105485232068,0.10970464135021098,0.11392405063291139,0.10970464135021098,0.12236286919831224,0.11392405063291139
postcentral-lh,0.12142857142857143,0.11785714285714285,0.09642857142857143,0.15714285714285714,0.125,0.11785714285714285,0.125,0.1392857142857143
precentral-lh,0.12639405204460966,0.12267657992565056,0.10408921933085502,0.13011152416356878,0.13011152416356878,0.12267657992565056,0.13382899628252787,0.13011152416356878
rostralmiddlefrontal-rh,0.12781954887218044,0.12406015037593984,0.10150375939849623,0.12781954887218044,0.13157894736842105,0.12406015037593984,0.13157894736842105,0.13157894736842105
superiorfrontal-rh,0.125,0.1213235294117647,0.11029411764705882,0.12867647058823528,0.12867647058823528,0.1213235294117647,0.13602941176470587,0.12867647058823528
superiorparietal-lh,0.1223021582733813,0.11870503597122302,0.10071942446043165,0.14388489208633093,0.12589928057553956,0.11870503597122302,0.12949640287769784,0.14028776978417265
