,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.13533834586466165,0.13533834586466165,0.03759398496240601,0.13533834586466165,0.14285714285714285,0.14285714285714285,0.13533834586466165,0.13533834586466165
inferiorparietal-rh,0.13533834586466165,0.13533834586466165,0.03759398496240601,0.13533834586466165,0.14285714285714285,0.14285714285714285,0.13533834586466165,0.13533834586466165
parsopercularis-lh,0.1276595744680851,0.1276595744680851,0.10638297872340426,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851
precentral-lh,0.13533834586466165,0.13533834586466165,0.03759398496240601,0.13533834586466165,0.14285714285714285,0.14285714285714285,0.13533834586466165,0.13533834586466165
rostralmiddlefrontal-lh,0.13432835820895522,0.13432835820895522,0.03731343283582089,0.13432835820895522,0.14925373134328357,0.1417910447761194,0.13432835820895522,0.13432835820895522
rostralmiddlefrontal-rh,0.13432835820895522,0.13432835820895522,0.03731343283582089,0.13432835820895522,0.14925373134328357,0.1417910447761194,0.13432835820895522,0.13432835820895522
superiorparietal-lh,0.13533834586466165,0.13533834586466165,0.03759398496240601,0.13533834586466165,0.14285714285714285,0.14285714285714285,0.13533834586466165,0.13533834586466165
supramarginal-lh,0.13533834586466165,0.13533834586466165,0.03759398496240601,0.13533834586466165,0.14285714285714285,0.14285714285714285,0.13533834586466165,0.13533834586466165
