,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.15141955835962145,0.138801261829653,0.015772870662460567,0.13564668769716087,0.15457413249211358,0.15457413249211358,0.10725552050473186,0.14195583596214512
inferiorparietal-rh,0.14285714285714285,0.1461794019933555,0.016611295681063124,0.13953488372093023,0.1461794019933555,0.1461794019933555,0.11295681063122924,0.14950166112956811
parsopercularis-lh,0.1276595744680851,0.1276595744680851,0.10638297872340426,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851
precentral-lh,0.1414141414141414,0.14814814814814814,0.016835016835016835,0.1414141414141414,0.1447811447811448,0.1447811447811448,0.11447811447811448,0.14814814814814814
rostralmiddlefrontal-lh,0.14603174603174604,0.13968253968253969,0.015873015873015872,0.1365079365079365,0.1619047619047619,0.1492063492063492,0.10793650793650794,0.14285714285714285
rostralmiddlefrontal-rh,0.1509433962264151,0.13836477987421383,0.015723270440251572,0.13522012578616352,0.15723270440251572,0.1540880503144654,0.1069182389937107,0.14150943396226415
superiorparietal-lh,0.13524590163934427,0.14344262295081966,0.020491803278688523,0.13934426229508196,0.13934426229508196,0.13934426229508196,0.13934426229508196,0.14344262295081966
supramarginal-lh,0.1423841059602649,0.1456953642384106,0.016556291390728478,0.1390728476821192,0.1490066225165563,0.1456953642384106,0.11258278145695365,0.1490066225165563
