,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-lh,0.5342465753424658,0.1917808219178082,0.0,0.1095890410958904,0.0136986301369863,0.0,0.0547945205479452,0.0958904109589041
caudalmiddlefrontal-rh,0.21875,0.671875,0.0,0.0,0.0,0.0,0.109375,0.0
parsopercularis-lh,0.013333333333333334,0.0,0.4266666666666667,0.09333333333333334,0.38666666666666666,0.0,0.0,0.08
parstriangularis-rh,0.12121212121212122,0.0,0.09090909090909091,0.4696969696969697,0.12121212121212122,0.0,0.0,0.19696969696969696
rostralmiddlefrontal-lh,0.038461538461538464,0.0,0.32051282051282054,0.11538461538461539,0.4230769230769231,0.0,0.0,0.10256410256410256
superiorfrontal-rh,0.0,0.0,0.0,0.0,0.0,0.782608695652174,0.21739130434782608,0.0
superiorparietal-rh,0.11428571428571428,0.2571428571428571,0.0,0.0,0.0,0.14285714285714285,0.4857142857142857,0.0
superiortemporal-rh,0.12307692307692308,0.0,0.06153846153846154,0.2,0.09230769230769231,0.0,0.0,0.5230769230769231
