,parsopercularis-lh,postcentral-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
parsopercularis-lh,0.4772727272727273,0.045454545454545456,0.045454545454545456,0.29545454545454547,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456
postcentral-rh,0.01020408163265306,0.24489795918367346,0.1326530612244898,0.11224489795918367,0.14285714285714285,0.061224489795918366,0.12244897959183673,0.17346938775510204
precentral-lh,0.010869565217391304,0.16304347826086957,0.20652173913043478,0.11956521739130435,0.13043478260869565,0.043478260869565216,0.13043478260869565,0.1956521739130435
rostralmiddlefrontal-lh,0.14285714285714285,0.14285714285714285,0.11904761904761904,0.2857142857142857,0.14285714285714285,0.0,0.023809523809523808,0.14285714285714285
rostralmiddlefrontal-rh,0.0,0.18055555555555555,0.16666666666666666,0.1527777777777778,0.2361111111111111,0.0,0.05555555555555555,0.20833333333333334
superiortemporal-lh,0.025,0.125,0.075,0.0,0.0,0.4,0.2,0.175
superiortemporal-rh,0.013888888888888888,0.18055555555555555,0.16666666666666666,0.041666666666666664,0.05555555555555555,0.125,0.2777777777777778,0.1388888888888889
supramarginal-rh,0.009523809523809525,0.17142857142857143,0.1619047619047619,0.10476190476190476,0.14285714285714285,0.08571428571428572,0.10476190476190476,0.21904761904761905
