,parsopercularis-lh,parstriangularis-rh,postcentral-rh,precentral-lh,precentral-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
parsopercularis-lh,0.37142857142857144,0.05714285714285714,0.11428571428571428,0.11428571428571428,0.08571428571428572,0.08571428571428572,0.11428571428571428,0.05714285714285714
parstriangularis-rh,0.0,0.4838709677419355,0.0,0.0967741935483871,0.12903225806451613,0.2903225806451613,0.0,0.0
postcentral-rh,0.0967741935483871,0.0,0.22580645161290322,0.08064516129032258,0.1774193548387097,0.0,0.24193548387096775,0.1774193548387097
precentral-lh,0.1724137931034483,0.10344827586206896,0.13793103448275862,0.20689655172413793,0.10344827586206896,0.06896551724137931,0.13793103448275862,0.06896551724137931
precentral-rh,0.0547945205479452,0.0547945205479452,0.136986301369863,0.0547945205479452,0.2328767123287671,0.0547945205479452,0.2191780821917808,0.1917808219178082
superiortemporal-lh,0.037037037037037035,0.4074074074074074,0.0,0.07407407407407407,0.14814814814814814,0.3333333333333333,0.0,0.0
superiortemporal-rh,0.08823529411764706,0.0,0.17647058823529413,0.07352941176470588,0.20588235294117646,0.0,0.25,0.20588235294117646
supramarginal-rh,0.05357142857142857,0.0,0.16071428571428573,0.05357142857142857,0.23214285714285715,0.0,0.26785714285714285,0.23214285714285715
