,postcentral-rh,precentral-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
postcentral-rh,0.14285714285714285,0.17857142857142858,0.17857142857142858,0.0,0.17857142857142858,0.10714285714285714,0.10714285714285714,0.10714285714285714
precentral-lh,0.13333333333333333,0.16666666666666666,0.2,0.0,0.2,0.1,0.1,0.1
superiorfrontal-rh,0.1388888888888889,0.16666666666666666,0.19444444444444445,0.0,0.19444444444444445,0.1111111111111111,0.08333333333333333,0.1111111111111111
superiorparietal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superiorparietal-rh,0.1388888888888889,0.16666666666666666,0.19444444444444445,0.0,0.19444444444444445,0.1111111111111111,0.08333333333333333,0.1111111111111111
superiortemporal-lh,0.16,0.16,0.16,0.0,0.16,0.12,0.12,0.12
superiortemporal-rh,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111
supramarginal-rh,0.16,0.16,0.16,0.0,0.16,0.12,0.12,0.12
