,postcentral-rh,precentral-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
postcentral-rh,0.1346153846153846,0.11538461538461539,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.11538461538461539,0.09615384615384616,0.1346153846153846
precentral-lh,0.13636363636363635,0.11363636363636363,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.11363636363636363,0.09090909090909091,0.13636363636363635
superiorfrontal-rh,0.1346153846153846,0.11538461538461539,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.11538461538461539,0.09615384615384616,0.1346153846153846
superiorparietal-lh,0.1346153846153846,0.11538461538461539,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.11538461538461539,0.09615384615384616,0.1346153846153846
superiorparietal-rh,0.14035087719298245,0.10526315789473684,0.14035087719298245,0.14035087719298245,0.14035087719298245,0.10526315789473684,0.08771929824561403,0.14035087719298245
superiortemporal-lh,0.13636363636363635,0.11363636363636363,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.11363636363636363,0.09090909090909091,0.13636363636363635
superiortemporal-rh,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.10256410256410256,0.1282051282051282
supramarginal-rh,0.1346153846153846,0.11538461538461539,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.11538461538461539,0.09615384615384616,0.1346153846153846
