,postcentral-rh,precentral-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
postcentral-rh,0.14383561643835616,0.13013698630136986,0.136986301369863,0.0958904109589041,0.136986301369863,0.11643835616438356,0.11643835616438356,0.1232876712328767
precentral-lh,0.10465116279069768,0.1569767441860465,0.14534883720930233,0.11627906976744186,0.13953488372093023,0.10465116279069768,0.11627906976744186,0.11627906976744186
superiorfrontal-rh,0.11428571428571428,0.14285714285714285,0.16,0.11428571428571428,0.15428571428571428,0.10857142857142857,0.09714285714285714,0.10857142857142857
superiorparietal-lh,0.10067114093959731,0.1342281879194631,0.1476510067114094,0.15436241610738255,0.1476510067114094,0.11409395973154363,0.087248322147651,0.11409395973154363
superiorparietal-rh,0.11049723756906077,0.13259668508287292,0.15469613259668508,0.11602209944751381,0.15469613259668508,0.11602209944751381,0.09392265193370165,0.12154696132596685
superiortemporal-lh,0.11515151515151516,0.13333333333333333,0.12121212121212122,0.09696969696969697,0.12727272727272726,0.1393939393939394,0.12727272727272726,0.1393939393939394
superiortemporal-rh,0.11564625850340136,0.14285714285714285,0.11564625850340136,0.08843537414965986,0.11564625850340136,0.1360544217687075,0.14965986394557823,0.1360544217687075
supramarginal-rh,0.11042944785276074,0.12883435582822086,0.1165644171779141,0.09202453987730061,0.12883435582822086,0.1411042944785276,0.13496932515337423,0.147239263803681
