,Fp1,F7,FC5,CP5,P8,TP10,F8,PO8
Fp1,0.26595744680851063,0.2765957446808511,0.0,0.18085106382978725,0.0,0.2765957446808511,0.0,0.0
F7,0.22807017543859648,0.2807017543859649,0.0,0.20175438596491227,0.0,0.2894736842105263,0.0,0.0
FC5,0.0,0.0,0.41605839416058393,0.0,0.0,0.0,0.39416058394160586,0.1897810218978102
CP5,0.1958762886597938,0.25773195876288657,0.0,0.27835051546391754,0.0,0.26804123711340205,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.2222222222222222,0.28205128205128205,0.0,0.20512820512820512,0.0,0.2905982905982906,0.0,0.0
F8,0.0,0.0,0.28901734104046245,0.0,0.0,0.0,0.5606936416184971,0.15028901734104047
PO8,0.0,0.0,0.33766233766233766,0.0,0.0,0.0,0.33766233766233766,0.3246753246753247
