,Fp1,F7,FC5,CP5,P8,TP10,F8,PO8
Fp1,0.39203084832904883,0.031276778063410456,0.06983718937446444,0.10539845758354756,0.0805484147386461,0.026135389888603255,0.18766066838046272,0.10711225364181662
F7,0.023458445040214475,0.36863270777479895,0.04289544235924933,0.054289544235924934,0.08109919571045576,0.2603887399463807,0.04088471849865952,0.12835120643431636
FC5,0.08186274509803922,0.061764705882352944,0.3352941176470588,0.19019607843137254,0.07205882352941176,0.06519607843137255,0.12058823529411765,0.07303921568627451
CP5,0.10730882974228982,0.06844106463878327,0.16645542881284325,0.3316434305027461,0.06928601605407689,0.0781580059146599,0.11195606252640473,0.06675116180819603
P8,0.10597826086956522,0.1298913043478261,0.08315217391304348,0.0891304347826087,0.328804347826087,0.12934782608695652,0.09891304347826087,0.034782608695652174
TP10,0.020795330171470266,0.2867566581539584,0.04925209777453484,0.06822327617657789,0.08719445457862095,0.3531557825611091,0.014958044509303174,0.1196643560744254
F8,0.19499568593615185,0.05133735979292493,0.10353753235547886,0.11044003451251079,0.07937877480586712,0.019413287316652286,0.3787748058671268,0.062122519413287315
PO8,0.09995852343425965,0.16258813770219827,0.06221484861053505,0.06387391124014932,0.02488593944421402,0.14102032351721278,0.05889672335130651,0.3865615927001244
