,P7,P8,FT10,FC6,F8,AF7,CP3,AF8
P7,0.19631901840490798,0.1901840490797546,0.13496932515337423,0.1901840490797546,0.1901840490797546,0.0,0.09815950920245399,0.0
P8,0.18333333333333332,0.19444444444444445,0.14444444444444443,0.17222222222222222,0.19444444444444445,0.0,0.1111111111111111,0.0
FT10,0.14285714285714285,0.16666666666666666,0.20238095238095238,0.13095238095238096,0.19642857142857142,0.0,0.16071428571428573,0.0
FC6,0.19736842105263158,0.19078947368421054,0.13157894736842105,0.19736842105263158,0.19078947368421054,0.0,0.09210526315789473,0.0
F8,0.1683673469387755,0.1836734693877551,0.15816326530612246,0.15816326530612246,0.20408163265306123,0.0,0.12755102040816327,0.0
AF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CP3,0.1323529411764706,0.16176470588235295,0.19852941176470587,0.11764705882352941,0.19852941176470587,0.0,0.19117647058823528,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
