,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.3132530120481928,0.0,0.0,0.0,0.25301204819277107,0.2289156626506024,0.0,0.20481927710843373
parsopercularis-lh,0.0,0.4918032786885246,0.06557377049180328,0.3770491803278688,0.0,0.0,0.06557377049180328,0.0
parstriangularis-rh,0.0,0.20454545454545456,0.4318181818181818,0.20454545454545456,0.0,0.0,0.1590909090909091,0.0
precentral-lh,0.0,0.3382352941176471,0.10294117647058823,0.47058823529411764,0.0,0.0,0.08823529411764706,0.0
precentral-rh,0.26666666666666666,0.0,0.0,0.0,0.3466666666666667,0.16,0.0,0.22666666666666666
rostralmiddlefrontal-rh,0.26666666666666666,0.0,0.0,0.0,0.2,0.2833333333333333,0.03333333333333333,0.21666666666666667
superiortemporal-lh,0.0,0.13953488372093023,0.16279069767441862,0.13953488372093023,0.0,0.046511627906976744,0.5116279069767442,0.0
superiortemporal-rh,0.25333333333333335,0.0,0.0,0.0,0.28,0.2,0.0,0.26666666666666666
