,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.2761904761904762,0.0,0.047619047619047616,0.0,0.2,0.22857142857142856,0.06666666666666667,0.18095238095238095
parsopercularis-lh,0.0,0.5204081632653061,0.08163265306122448,0.3163265306122449,0.0,0.01020408163265306,0.07142857142857142,0.0
parstriangularis-rh,0.03896103896103896,0.15584415584415584,0.4025974025974026,0.15584415584415584,0.03896103896103896,0.05194805194805195,0.12987012987012986,0.025974025974025976
precentral-lh,0.0,0.3548387096774194,0.10752688172043011,0.44086021505376344,0.0,0.010752688172043012,0.08602150537634409,0.0
precentral-rh,0.20909090909090908,0.0,0.045454545454545456,0.0,0.3,0.17272727272727273,0.0,0.2727272727272727
rostralmiddlefrontal-rh,0.22,0.01,0.07,0.01,0.15,0.29,0.11,0.14
superiortemporal-lh,0.1111111111111111,0.1111111111111111,0.125,0.1111111111111111,0.0,0.1527777777777778,0.3888888888888889,0.0
superiortemporal-rh,0.18548387096774194,0.0,0.03225806451612903,0.0,0.2661290322580645,0.16129032258064516,0.016129032258064516,0.3387096774193548
