,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,precentral-rh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.11538461538461539,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.07692307692307693,0.1346153846153846,0.1346153846153846
parsopercularis-lh,0.10714285714285714,0.125,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.125,0.14285714285714285
parstriangularis-rh,0.0821917808219178,0.0958904109589041,0.3013698630136986,0.136986301369863,0.1095890410958904,0.0547945205479452,0.0958904109589041,0.1232876712328767
postcentral-rh,0.0967741935483871,0.11290322580645161,0.1774193548387097,0.16129032258064516,0.12903225806451613,0.06451612903225806,0.11290322580645161,0.14516129032258066
precentral-rh,0.1016949152542373,0.11864406779661017,0.15254237288135594,0.15254237288135594,0.13559322033898305,0.06779661016949153,0.11864406779661017,0.15254237288135594
superiorfrontal-rh,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.10256410256410256,0.1282051282051282,0.1282051282051282
superiorparietal-rh,0.10714285714285714,0.125,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.125,0.14285714285714285
superiortemporal-rh,0.09836065573770492,0.11475409836065574,0.16393442622950818,0.16393442622950818,0.13114754098360656,0.06557377049180328,0.11475409836065574,0.14754098360655737
