,fusiform-rh,inferiortemporal-rh,insula-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh,transversetemporal-rh
fusiform-rh,0.16561514195583596,0.13932702418506834,0.09884332281808622,0.1156677181913775,0.129863301787592,0.10147213459516298,0.15667718191377497,0.09253417455310199
inferiortemporal-rh,0.1003690036900369,0.16568265682656827,0.1099630996309963,0.13616236162361622,0.15276752767527677,0.12324723247232472,0.11143911439114391,0.1003690036900369
insula-rh,0.07094474153297682,0.11194295900178253,0.16434937611408199,0.14901960784313725,0.12228163992869875,0.15757575757575756,0.06702317290552584,0.1568627450980392
lateralorbitofrontal-rh,0.08100358422939068,0.13512544802867382,0.13763440860215054,0.16559139784946236,0.13476702508960572,0.13799283154121864,0.07956989247311828,0.12831541218637993
parahippocampal-rh,0.09188801148600144,0.15506101938262742,0.11844938980617373,0.13962670495333812,0.15793251974156497,0.13101220387652548,0.09655419956927494,0.1094759511844939
rostralanteriorcingulate-rh,0.06943966998968717,0.12031625988312135,0.15469233413544173,0.14816088002750086,0.13062908215881747,0.16328635269852182,0.06737710553454795,0.14609831557236164
temporalpole-rh,0.14447174447174446,0.14152334152334153,0.08845208845208845,0.10663390663390664,0.1262899262899263,0.09238329238329239,0.21867321867321868,0.08157248157248158
transversetemporal-rh,0.0695780903034789,0.1073279052553664,0.16839378238341968,0.14396743153219838,0.11917098445595854,0.15803108808290156,0.06476683937823834,0.1687638786084382
