,frontalpole-rh,fusiform-rh,inferiortemporal-rh,insula-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,transversetemporal-rh
frontalpole-rh,0.1743295019157088,0.11302681992337164,0.09482758620689655,0.12164750957854406,0.12739463601532566,0.10344827586206896,0.13218390804597702,0.1331417624521073
fusiform-rh,0.10459433040078202,0.16715542521994134,0.1544477028347996,0.13978494623655913,0.06744868035190615,0.15933528836754643,0.08211143695014662,0.12512218963831867
inferiortemporal-rh,0.09518716577540107,0.16363636363636364,0.19037433155080213,0.13903743315508021,0.05561497326203209,0.1625668449197861,0.07058823529411765,0.12299465240641712
insula-rh,0.11068702290076336,0.14885496183206107,0.13740458015267176,0.16221374045801526,0.07442748091603053,0.1297709923664122,0.08874045801526717,0.14790076335877864
medialorbitofrontal-lh,0.15883668903803133,0.09060402684563758,0.07046979865771812,0.1040268456375839,0.19239373601789708,0.07829977628635347,0.18120805369127516,0.12416107382550336
parahippocampal-rh,0.10497835497835498,0.16017316017316016,0.16017316017316016,0.12987012987012986,0.06277056277056277,0.18506493506493507,0.08333333333333333,0.11363636363636363
rostralanteriorcingulate-lh,0.16024973985431842,0.09989594172736732,0.07908428720083246,0.10822060353798127,0.16129032258064516,0.09053069719042664,0.18210197710718,0.1186264308012487
transversetemporal-rh,0.11944444444444445,0.13333333333333333,0.12037037037037036,0.15648148148148147,0.08703703703703704,0.11203703703703703,0.09537037037037037,0.17592592592592593
