,frontalpole-rh,fusiform-rh,inferiortemporal-rh,insula-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,transversetemporal-rh
frontalpole-rh,0.1437908496732026,0.12854030501089325,0.10784313725490197,0.13725490196078433,0.10239651416122005,0.11764705882352941,0.1187363834422658,0.1437908496732026
fusiform-rh,0.12022471910112359,0.15393258426966291,0.13707865168539327,0.1393258426966292,0.07752808988764046,0.15393258426966291,0.09438202247191012,0.12359550561797752
inferiortemporal-rh,0.11664482306684142,0.15334207077326342,0.15727391874180865,0.13892529488859764,0.06815203145478375,0.15858453473132372,0.08650065530799476,0.12057667103538663
insula-rh,0.12705366922234393,0.1456736035049288,0.12705366922234393,0.1456736035049288,0.08543263964950712,0.13691128148959475,0.10186199342825848,0.1303395399780942
medialorbitofrontal-lh,0.13700384122919335,0.10371318822023047,0.08066581306017925,0.11523687580025609,0.17157490396927016,0.08962868117797695,0.17285531370038412,0.1293213828425096
parahippocampal-rh,0.11707317073170732,0.15365853658536585,0.1475609756097561,0.1378048780487805,0.07073170731707316,0.16341463414634147,0.08902439024390243,0.12073170731707317
rostralanteriorcingulate-lh,0.14102564102564102,0.11188811188811189,0.08857808857808858,0.12121212121212122,0.1445221445221445,0.09906759906759907,0.16200466200466201,0.1317016317016317
transversetemporal-rh,0.1380065717415115,0.13362541073384446,0.11281489594742607,0.14348302300109528,0.0963855421686747,0.12157721796276014,0.11281489594742607,0.14129244249726178
