,fusiform-rh,inferiortemporal-rh,insula-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh,transversetemporal-rh
fusiform-rh,0.16636528028933092,0.13200723327305605,0.10307414104882459,0.12115732368896925,0.12658227848101267,0.09945750452079566,0.15551537070524413,0.09584086799276673
inferiortemporal-rh,0.13242784380305603,0.14261460101867574,0.11205432937181664,0.13242784380305603,0.13412563667232597,0.10865874363327674,0.13242784380305603,0.10526315789473684
insula-rh,0.1064891846921797,0.12312811980033278,0.13810316139767054,0.129783693843594,0.13311148086522462,0.13477537437603992,0.10316139767054909,0.1314475873544093
lateralorbitofrontal-rh,0.11986301369863013,0.13356164383561644,0.11986301369863013,0.14383561643835616,0.136986301369863,0.11643835616438356,0.11643835616438356,0.11301369863013698
parahippocampal-rh,0.12300319488817892,0.1389776357827476,0.11980830670926518,0.12779552715654952,0.14057507987220447,0.11661341853035144,0.11980830670926518,0.1134185303514377
rostralanteriorcingulate-rh,0.10623946037099494,0.12141652613827993,0.13827993254637436,0.1281618887015177,0.13322091062394603,0.13827993254637436,0.10118043844856661,0.13322091062394603
temporalpole-rh,0.15977443609022557,0.13533834586466165,0.10150375939849623,0.12593984962406016,0.12593984962406016,0.09774436090225563,0.15977443609022557,0.09398496240601503
transversetemporal-rh,0.10362694300518134,0.12089810017271158,0.14162348877374784,0.12780656303972365,0.13298791018998274,0.13644214162348878,0.1001727115716753,0.13644214162348878
