,bankssts-lh,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-rh,inferiortemporal-lh,middletemporal-lh,superiortemporal-lh,transversetemporal-lh
bankssts-lh,0.3246517262265294,0.0006056935190793458,0.0036341611144760752,0.007874015748031496,0.0024227740763173833,0.24288310115081768,0.2271350696547547,0.19079345850999394
caudalanteriorcingulate-lh,0.002070393374741201,0.546583850931677,0.4451345755693582,0.0,0.0,0.002070393374741201,0.002070393374741201,0.002070393374741201
caudalanteriorcingulate-rh,0.01348747591522158,0.3815028901734104,0.5684007707129094,0.0,0.0,0.01348747591522158,0.01348747591522158,0.009633911368015413
frontalpole-rh,0.03680981595092025,0.0,0.0,0.7760736196319018,0.018404907975460124,0.06134969325153374,0.05214723926380368,0.05521472392638037
inferiortemporal-lh,0.002512562814070352,0.0,0.0,0.010050251256281407,0.9396984924623115,0.002512562814070352,0.0,0.04522613065326633
middletemporal-lh,0.25152998776009794,0.0006119951040391676,0.004283965728274173,0.012239902080783354,0.0018359853121175031,0.3317013463892289,0.23684210526315788,0.1609547123623011
superiortemporal-lh,0.23297262889879058,0.0006365372374283895,0.004455760661998727,0.010821133036282623,0.0019096117122851686,0.24124761298535966,0.3176320814767664,0.19032463399108848
transversetemporal-lh,0.2250190694126621,0.0007627765064836003,0.002288329519450801,0.012204424103737605,0.018306636155606407,0.18688024408848208,0.2227307398932113,0.3318077803203661
