,Fp1,F3,FT10,Fp2,AFz,F1,AF4,F2
Fp1,0.49612403100775193,0.0,0.0,0.0,0.5038759689922481,0.0,0.0,0.0
F3,0.0,0.4444444444444444,0.08333333333333333,0.0,0.0,0.4027777777777778,0.0,0.06944444444444445
FT10,0.0,0.28,0.24,0.0,0.0,0.28,0.0,0.2
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.3403141361256545,0.0,0.0,0.0,0.6596858638743456,0.0,0.0,0.0
F1,0.0,0.3191489361702128,0.06382978723404255,0.0,0.0,0.5638297872340425,0.0,0.05319148936170213
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.2608695652173913,0.2608695652173913,0.0,0.0,0.2608695652173913,0.0,0.21739130434782608
