,Fp1,F3,FT10,Fp2,AFz,F1,AF4,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.48427672955974843,0.18867924528301888,0.0,0.3270440251572327,0.0,0.0,0.0
FT10,0.0,0.33707865168539325,0.3258426966292135,0.0,0.33707865168539325,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.39097744360902253,0.22556390977443608,0.0,0.38345864661654133,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
