,Fp1,F7,F8,Fp2,AF3,F5,AF8,AF4
Fp1,0.3370165745856354,0.23204419889502761,0.0,0.13259668508287292,0.0,0.14917127071823205,0.14917127071823205,0.0
F7,0.17073170731707318,0.2926829268292683,0.0,0.06097560975609756,0.0,0.23577235772357724,0.23983739837398374,0.0
F8,0.0,0.0,0.664804469273743,0.0,0.11731843575418995,0.0,0.0,0.21787709497206703
Fp2,0.16149068322981366,0.09316770186335403,0.0,0.7453416149068323,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.3584905660377358,0.0,0.6415094339622641,0.0,0.0,0.0
F5,0.12796208530805686,0.2796208530805687,0.0,0.0,0.0,0.2938388625592417,0.2985781990521327,0.0
AF8,0.1210762331838565,0.2645739910313901,0.0,0.0,0.0,0.2825112107623318,0.33183856502242154,0.0
AF4,0.0,0.0,0.3282442748091603,0.0,0.0,0.0,0.0,0.6717557251908397
