,Fp1,F7,FT9,F8,Fp2,AF3,AF8,AF4
Fp1,0.38333333333333336,0.39166666666666666,0.0,0.0,0.225,0.0,0.0,0.0
F7,0.3671875,0.421875,0.0,0.0,0.2109375,0.0,0.0,0.0
FT9,0.0,0.0,0.5416666666666666,0.4583333333333333,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.5238095238095238,0.47619047619047616,0.0,0.0,0.0,0.0
Fp2,0.3375,0.3375,0.0,0.0,0.325,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
