,Fp1,F7,FT9,FT10,Fp2,AF3,AFz,AF4
Fp1,0.2857142857142857,0.35714285714285715,0.0,0.0,0.0,0.0,0.35714285714285715,0.0
F7,0.19047619047619047,0.38095238095238093,0.0,0.0,0.0,0.0,0.42857142857142855,0.0
FT9,0.0,0.0,0.49504950495049505,0.504950495049505,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.4358974358974359,0.5641025641025641,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.17391304347826086,0.34782608695652173,0.0,0.0,0.0,0.0,0.4782608695652174,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
