,Fp1,F7,FT9,FT10,Fp2,AF3,AFz,AF4
Fp1,0.2569444444444444,0.2152777777777778,0.0,0.0,0.2638888888888889,0.0,0.2638888888888889,0.0
F7,0.2323943661971831,0.2605633802816901,0.0,0.0,0.23943661971830985,0.0,0.2676056338028169,0.0
FT9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.25165562913907286,0.2119205298013245,0.0,0.0,0.26490066225165565,0.0,0.271523178807947,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.2159090909090909,0.2159090909090909,0.0,0.0,0.23295454545454544,0.0,0.3352272727272727,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
