,Fp1,F7,FT9,FT10,Fp2,AF3,AFz,AF4
Fp1,0.2923076923076923,0.23076923076923078,0.0,0.0,0.2153846153846154,0.0,0.0,0.26153846153846155
F7,0.25862068965517243,0.25287356321839083,0.0,0.0,0.23563218390804597,0.0,0.0,0.25287356321839083
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.25301204819277107,0.25301204819277107,0.0,0.0,0.2469879518072289,0.0,0.0,0.2469879518072289
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.25925925925925924,0.2222222222222222,0.0,0.0,0.20634920634920634,0.0,0.0,0.31216931216931215
