,Fp1,F7,FT9,FT10,Fp2,AF3,AFz,AF4
Fp1,0.3222818137493905,0.17308629936616285,0.04436860068259386,0.015602145294978059,0.21452949780594832,0.0,0.1847879083373964,0.045343734763529986
F7,0.17070805043646944,0.3467507274490786,0.014548981571290009,0.0,0.19932104752667312,0.0072744907856450046,0.23375363724539283,0.027643064985451018
FT9,0.04108352144469526,0.012641083521444696,0.40496613995485325,0.27042889390519187,0.0,0.09887133182844243,0.0,0.17200902934537246
FT10,0.016351558507920288,0.0,0.3065917220235054,0.3822176801226367,0.0,0.12161471640265713,0.0,0.17322432294328052
Fp2,0.23939064200217627,0.2236126224156692,0.0,0.0,0.29379760609357997,0.0,0.22089227421109903,0.022306855277475515
AF3,0.0,0.010752688172043012,0.15627240143369175,0.16630824372759856,0.0,0.4021505376344086,0.044444444444444446,0.22007168458781362
AFz,0.1855873642645607,0.2388943731490622,0.0,0.0,0.19891411648568608,0.031095755182625865,0.3455083909180652,0.0
AF4,0.04953728905824714,0.02885138813282526,0.20577027762656505,0.1839956450734894,0.021230266739248774,0.17038649972781708,0.0,0.3402286336418073
