,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.06684013574523529,0.0298750113626034,0.013521498045632215,0.02700602975487077,0.020555707056934217,0.03004696542738539,0.017713086689088872,0.006872860043026391,0.017076023391812866,0.007988819198254704,0.01880223010029391,0.01561661061115656,0.0,0.020521467745356483,0.0038596491228070177,0.005847953216374269,0.014385964912280702,0.017624306881192618,0.02030512377662637,0.0358676483956004,0.005685695239826682,0.012009362785201344,0.028166833318183197,0.02101566524255371,0.0,0.01923400902948217,0.013359240069084628,0.03984334757446292,0.03749537920795079,0.008096536678483774,0.0,0.0,0.0,0.01873844801987698,0.026124443232433413,0.00821349574281126,0.003976608187134503,0.023316971184437776,0.014924097809290065,0.0025730994152046785,0.025422234342332515,0.025215131957700816,0.0025730994152046785,0.014061448959185529,0.00343665727358119,0.020231645607975034,0.01167696876041572,0.0050921128382268276,0.0225721904069327,0.003238341968911917,0.018774959852134655,0.010669181589552466,0.02909371875284065,0.012423567554464745,0.028193194558070477,0.003976608187134503,0.005487834439293397,0.022525982486440627,0.0,0.0,0.0304154167802927,0.03181938005635851
F3,0.03345105362200628,0.05883544421680015,0.016848799943481416,0.021737175740682464,0.02521860810142517,0.02770534550195567,0.03434539598332702,0.008289124668435014,0.022675191553040763,0.020125191874169078,0.011497919088509386,0.025094251160878864,0.001989389920424403,0.020535272734279165,0.010937309330062105,0.009266398417479657,0.016752782576862062,0.016929483432990153,0.012313745576457442,0.03236909204179806,0.008487662250081887,0.0,0.02190295823405116,0.015450526971567298,0.0,0.018255743379939758,0.022731870700894663,0.030826873302034027,0.04347435148136493,0.0031476997578692495,0.0,0.0,0.0,0.01210212201591512,0.0179634363298887,0.004116222760290557,0.01719128329297821,0.009118037135278515,0.018011445013198374,0.0,0.0295900475912165,0.014669623188033476,0.0,0.007506053268765133,0.000663129973474801,0.006962864721485411,0.014314053859641235,0.005569007263922518,0.015271658499303151,0.0,0.018931959332310004,0.01771697034701126,0.029363170435642676,0.026590709115548387,0.02863677818382669,0.01694915254237288,0.01646489104116223,0.03331802621691576,0.0,0.0,0.020576698287101562,0.027207998021849568
F7,0.017125893945047876,0.012398980475763117,0.07804144168966035,0.02118852058865621,0.0033140779319904036,0.011573080244511052,0.006937561942517344,0.024291720890750674,0.005285761480013214,0.03161938415707129,0.0044598612487611496,0.01925205761729678,0.007422402159244264,0.02708930467002555,0.0,0.0038236617183985606,0.019666902510781285,0.0019821605550049554,0.022973847161422145,0.02239761177740417,0.022499261036635194,0.01786374273464149,0.005398110661268556,0.019108054500052832,0.004378943088452243,0.004948268106162843,0.0044598612487611496,0.021817586837669253,0.008750975810597113,0.013815159738690071,0.01763882145708863,0.014040081016242927,0.01718897890198292,0.027535580584456494,0.03471210745218361,0.012662466055611953,0.03145754783645348,0.013295098945299769,0.008838804337213391,0.006072874493927126,0.017245376407652762,0.02629840210039469,0.0,0.03186904900430538,0.006030743550956372,0.016131247026870625,0.02923998899691352,0.009671614934772829,0.008378484775125535,0.012595591542959963,0.011067063098777667,0.02627031480508086,0.006607201850016518,0.01848589861734716,0.005120581433762802,0.025089533826688905,0.02721569749893781,0.015857284440039643,0.014040081016242927,0.01872129690188216,0.012862866678525747,0.013875123885034688
FT9,0.03046288814189676,0.022794873091137764,0.019698217142533107,0.06581169592801914,0.03327066196002781,0.027601818245527876,0.012292068393379357,0.018517745788539885,0.017765849798946062,0.002548582351067219,0.02064042760974913,0.024322270485153466,0.0,0.01746954500262,0.012509398699869924,0.015485218998065826,0.018243708989771165,0.020204429579497286,0.03660959104722179,0.04388480664557292,0.0033585222502099076,0.0,0.016707551512632306,0.02772666614774877,0.0015928639694170119,0.015333355266976573,0.01781513362537177,0.029412012521435455,0.02852309813245727,0.003663587129659127,0.0,0.0014335775724753105,0.002070723160242115,0.034987036414395,0.04293517351250445,0.0,0.0006371455877668047,0.01006205883619554,0.009606467642927777,0.004937878305192736,0.02259981078220454,0.00992504043681118,0.005893596686842944,0.008760751831793565,0.009759668791287743,0.020521664956109978,0.011647500139760104,0.003663587129659127,0.032250814420247,0.0,0.01894498373566857,0.0023089840470193117,0.026031222273668206,0.006594871432740349,0.025222619791796227,0.0006371455877668047,0.0016286398814085357,0.020226697577054628,0.0,0.0,0.03150500367923491,0.03094074733272187
FC5,0.024840033217055545,0.024445629690751744,0.0022705157314304248,0.035397773033776656,0.05525373997234124,0.024986153277077865,0.019964162132647158,0.012720060354068962,0.031316288405712524,0.0040544923775543305,0.026548160131299958,0.02042370896744388,0.005838469023678235,0.007670850767085077,0.026202387894322474,0.024894017718075142,0.016607019824827835,0.026105125315669844,0.020964006361726618,0.035327502705633826,0.0027570548167369447,0.0,0.016390629436662685,0.02286153141362638,0.01080089626335268,0.02814296483181189,0.033646368041899216,0.02995951313218226,0.03321916666930557,0.010692701069270108,0.0,0.0048814504881450485,0.007205950720595072,0.015233958724174336,0.027845823884160723,0.008627869302618264,0.0,0.006487187804086928,0.016233802953253794,0.014147105955742059,0.02107242774785257,0.0022705157314304248,0.0153256418990903,0.0,0.007124973969065675,0.006811547194291274,0.0051897502432695424,0.008103405351371998,0.024769762888912715,0.0,0.02359145313760785,0.0019461563412260785,0.027094489313406116,0.00932521937235327,0.0325381024266938,0.0027570548167369447,0.0045410314628608495,0.021802123279790663,0.0,0.0,0.026110478527363132,0.02466179388687352
FC1,0.031928919900283,0.0270191817340165,0.010020453366543152,0.025510130380636167,0.023965348560822775,0.06974597991214573,0.03035847561682932,0.014743441024484945,0.02047897428938504,0.0077229241857502745,0.01147008161648351,0.03524058149282217,0.00605831124574025,0.022517690137515787,0.015495203472147745,0.009536587341018575,0.030589054767746496,0.026005049322270206,0.014305373468186207,0.032690750350738575,0.0035971223021582736,0.006796449059188912,0.0278927451285093,0.0318795647996358,0.0039017341040462426,0.026164167540321255,0.03024871249942547,0.03444953194730495,0.024937622156609975,0.0060693641618497106,0.0,0.0,0.0,0.0178028006557334,0.02664704865252915,0.005780346820809248,0.0,0.010030521369335927,0.010961538040635335,0.0,0.017563138415340133,0.005495871024506832,0.003786444528587656,0.00838150289017341,0.0037919709866423863,0.013467540540126463,0.005490344566452102,0.005202312138728324,0.02708610112214457,0.0,0.020274057602108153,0.005386107907102975,0.042601440599877874,0.005868989019310867,0.02792294913688763,0.0,0.0,0.010682588702387648,0.0,0.0,0.03047929165034264,0.03395756774562096
C3,0.021638294408162527,0.03523346057130452,0.009580838323353293,0.012807165125941471,0.021940861479458004,0.03508217703565678,0.07796514222310666,0.006096191303194215,0.022226317757234774,0.020365236294782037,0.007768451013381092,0.030415905349422002,0.011329305135951661,0.01647023174195416,0.01078959904963487,0.003992015968063872,0.028478993674282853,0.014765634893355284,0.004191616766467066,0.02233968618653931,0.012925734633452129,0.002594810379241517,0.021287786963836677,0.017948091731943967,0.005189620758483034,0.018871019290723687,0.030820684914159596,0.019011146890509013,0.03154325789508596,0.005788423153692615,0.0,0.0,0.0001996007984031936,0.016837096200348546,0.02030056201795804,0.013168451616404652,0.008982035928143712,0.01706903413716374,0.004191616766467066,0.0,0.03827578981010788,0.007385229540918164,0.013427525613425716,0.00718562874251497,0.0007552870090634441,0.011517749998492442,0.013718936748858778,0.005389221556886228,0.007401586554986703,0.0,0.03211492423008967,0.01633530522037496,0.022129683231723863,0.024880601335094163,0.04279115485042001,0.008582834331337325,0.015493785842212855,0.023494174792409138,0.0,0.0022658610271903325,0.01721473970488027,0.02943388148174949
T7,0.012604833038914711,0.013567839195979899,0.03352913600997021,0.02770307738922142,0.016790722669090617,0.02442273940807565,0.009277330909381949,0.07524511064995054,0.009798994974874372,0.025968580101874562,0.010238907849829351,0.034895181253251466,0.01256281407035176,0.0373783022049954,0.016909347648366976,0.016056105327547865,0.03178949354279932,0.018734457269281562,0.028149564660618222,0.036729152017196336,0.0,0.003697383390216155,0.015577889447236181,0.03437723315096529,0.008248009101251423,0.013875120768804202,0.026096066224181202,0.027514420795673476,0.010130573230201062,0.011945392491467578,0.003697383390216155,0.009670079635949944,0.012798634812286689,0.019535390261889652,0.03598424431600551,0.001422070534698521,0.005778894472361809,0.0117898937234523,0.009006923125296561,0.005972696245733789,0.012505359562316704,0.01263799086444738,0.005972696245733789,0.02433727225433196,0.011884222020226274,0.0064140383373065555,0.015208008186552787,0.0,0.024588528535738993,0.0,0.008167687127331767,0.012140623481457342,0.03159054658960331,0.0020100502512562816,0.00540386803185438,0.003697383390216155,0.00728643216080402,0.002559726962457338,0.003697383390216155,0.01123507183242721,0.019312146626191254,0.01988097484007066
TP9,0.020260697081326155,0.018168366698140696,0.004817228676678946,0.01652661891826131,0.027519082173250012,0.020939512289390182,0.020030962534557183,0.008613074204946997,0.06988529919185507,0.00879249369434679,0.013701465995532222,0.020793385847901337,0.006404593639575972,0.01835185394715367,0.03073561615168413,0.035115216474902046,0.025914695200894757,0.0391241500259836,0.02296043784613505,0.025902491922055217,0.009342579955882956,0.006092377444035137,0.03059468392631673,0.01599317918068062,0.0033127208480565372,0.03452814489134451,0.026185482829298282,0.029557029739453112,0.034670203573220176,0.0036837631056956645,0.0,0.0,0.0,0.00278779211520496,0.00850912730160097,0.012671947327894967,0.004817228676678946,0.013967810378819813,0.01052598509873266,0.007075648813916394,0.012476256800042454,0.004533862283933126,0.012134439830701095,0.006234060640408047,0.018384771509561863,0.0,0.016943157502650928,0.015476385967055403,0.0268025306721591,0.0,0.021935362423613734,0.004817228676678946,0.034344657642331536,0.013122154445698288,0.030319453052797266,0.008350797581272586,0.00879249369434679,0.016859924882873557,0.0,0.004858657243816254,0.01251806085268252,0.02222279657597273
CP5,0.015586343394359228,0.023503216229589313,0.04280059376546264,0.003711034141514102,0.006432459178624443,0.011875309252845126,0.025235032162295893,0.023750618505690255,0.012864918357248886,0.06729341909945571,0.0019792182088075212,0.01979218208807521,0.017812963879267688,0.03537852548243444,0.0,0.0,0.024740227610094014,0.007669470559129144,0.009401286491835725,0.01756556160316675,0.01880257298367145,0.020039584364176154,0.010390895596239486,0.011380504700643244,0.0,0.004948045522018802,0.01756556160316675,0.016575952498762987,0.008659079663532904,0.02053438891637803,0.010885700148441365,0.01459673428995547,0.013112320633349828,0.007422068283028204,0.01880257298367145,0.02028698664027709,0.030430479960415636,0.010885700148441365,0.0032162295893122216,0.0047006432459178625,0.02127659574468085,0.024740227610094014,0.0,0.038099950519544776,0.0,0.009401286491835723,0.02919346857991094,0.007669470559129144,0.0039584364176150424,0.012122711528946067,0.011133102424542306,0.03191489361702128,0.011133102424542306,0.024245423057892134,0.007916872835230083,0.031172686788718457,0.031172686788718457,0.03043047996041564,0.015586343394359228,0.014844136566056407,0.005442850074220683,0.007916872835230085
