,caudalmiddlefrontal-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.5862068965517241,0.0,0.1206896551724138,0.1206896551724138,0.05172413793103448,0.0,0.1206896551724138,0.0
postcentral-rh,0.0,0.3389830508474576,0.1016949152542373,0.19491525423728814,0.1016949152542373,0.0,0.1016949152542373,0.16101694915254236
superiorparietal-lh,0.056,0.08,0.416,0.232,0.0,0.0,0.096,0.12
superiorparietal-rh,0.03067484662576687,0.13496932515337423,0.17791411042944785,0.25766871165644173,0.07975460122699386,0.0,0.147239263803681,0.17177914110429449
superiortemporal-lh,0.029411764705882353,0.17647058823529413,0.0,0.19117647058823528,0.25,0.0,0.17647058823529413,0.17647058823529413
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
supramarginal-lh,0.05555555555555555,0.12037037037037036,0.1111111111111111,0.23148148148148148,0.12037037037037036,0.0,0.21296296296296297,0.14814814814814814
supramarginal-rh,0.0,0.16806722689075632,0.12605042016806722,0.24369747899159663,0.1092436974789916,0.0,0.13445378151260504,0.2184873949579832
