,frontalpole-rh,insula-lh,insula-rh,isthmuscingulate-rh,paracentral-lh,paracentral-rh,posteriorcingulate-lh,posteriorcingulate-rh
frontalpole-rh,0.261238025055269,0.06853352984524687,0.12011790714812086,0.14591009579955785,0.0707442888725129,0.14701547531319087,0.08364038319823139,0.1028002947678703
insula-lh,0.04296698326549073,0.24265038444142922,0.03844414292175486,0.07914970601537766,0.127996381727725,0.0979194934418815,0.19516056083220262,0.1757123473541384
insula-rh,0.08766675741900354,0.04628369180506398,0.27252926762864144,0.16662129049823032,0.07949904710046284,0.17723931391233325,0.08412741628096923,0.0860332153552954
isthmuscingulate-rh,0.07737169517884915,0.06687402799377916,0.12052877138413685,0.21053654743390357,0.11586314152410575,0.1848755832037325,0.10458786936236392,0.11936236391912908
paracentral-lh,0.036883703424915315,0.10575837410613474,0.054949190816710576,0.11328566051938277,0.21772675950319909,0.1541211893112533,0.1586375611592021,0.1586375611592021
paracentral-rh,0.06691262787187657,0.07160825088042931,0.11017943987925541,0.1594834814690592,0.13566996478282745,0.2183464698977025,0.11252725138353178,0.1252725138353178
posteriorcingulate-lh,0.040993788819875775,0.15297249334516416,0.05483584738243123,0.0968944099378882,0.15066548358473825,0.12049689440993788,0.20763087843833186,0.17551020408163265
posteriorcingulate-rh,0.049683988764044944,0.1350070224719101,0.056179775280898875,0.10919943820224719,0.1483497191011236,0.13254915730337077,0.171875,0.1971558988764045
