,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,insula-rh,paracentral-lh,paracentral-rh,posteriorcingulate-rh
caudalanteriorcingulate-lh,0.29049897470950103,0.28708133971291866,0.20369104579630895,0.09090909090909091,0.0,0.06493506493506493,0.008202323991797676,0.05468215994531784
caudalanteriorcingulate-rh,0.2852326365475388,0.2872555630478759,0.20498988536749832,0.08968307484828052,0.0,0.06743088334457181,0.011463250168577209,0.05394470667565745
frontalpole-lh,0.21577060931899641,0.22007168458781362,0.26021505376344084,0.0953405017921147,0.0,0.0982078853046595,0.05304659498207885,0.05734767025089606
frontalpole-rh,0.21359223300970873,0.21359223300970873,0.21359223300970873,0.21359223300970873,0.0,0.016181229773462782,0.0,0.12944983818770225
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paracentral-lh,0.11162255466052934,0.11737629459148446,0.1622554660529344,0.01380897583429229,0.0,0.36018411967779057,0.23475258918296893,0.0
paracentral-rh,0.023140495867768594,0.03140495867768595,0.12892561983471074,0.0,0.0,0.3371900826446281,0.4793388429752066,0.0
posteriorcingulate-rh,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
