,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,insula-rh,paracentral-lh,paracentral-rh,posteriorcingulate-rh
caudalanteriorcingulate-lh,0.27883340698188247,0.2770658418029165,0.21166593018117544,0.10782147591692444,0.0061864781263809105,0.05081749889527176,0.005302695536897923,0.062306672558550595
caudalanteriorcingulate-rh,0.2139945652173913,0.26528532608695654,0.17730978260869565,0.12296195652173914,0.024456521739130436,0.07235054347826086,0.03702445652173913,0.08661684782608696
frontalpole-lh,0.20990873533246415,0.22859626249456758,0.2894393741851369,0.12038244241634072,0.006084311169056932,0.06345067362016514,0.03215993046501521,0.04997827031725337
frontalpole-rh,0.08301625735039779,0.12383258388101002,0.09443099273607748,0.3645797301971636,0.041854029747492215,0.08059494984434452,0.0574195780006918,0.15427187824282254
insula-rh,0.008078476630121177,0.04270051933064051,0.008078476630121177,0.07212925562608194,0.4633583381419504,0.04500865551067513,0.2400461627236007,0.120600115406809
paracentral-lh,0.056511056511056514,0.10565110565110565,0.0746928746928747,0.11449631449631449,0.03734643734643735,0.33218673218673217,0.16216216216216217,0.11695331695331695
paracentral-rh,0.0053292729349067374,0.04225352112676056,0.029691663494480394,0.06395127521888085,0.15911686334221545,0.12637990102778834,0.4777312523791397,0.09554625047582795
posteriorcingulate-rh,0.05348210850327049,0.09734513274336283,0.043478260869565216,0.17083493651404386,0.07887649095806079,0.0923432089265102,0.09657560600230858,0.367064255482878
