,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,insula-rh,isthmuscingulate-rh,paracentral-lh,paracentral-rh,posteriorcingulate-rh,rostralanteriorcingulate-lh
caudalanteriorcingulate-lh,0.22871630637843607,0.22658126501200962,0.15959434214037896,0.010408326661329063,0.09394182012276488,0.10194822524686416,0.04830531091539898,0.13050440352281825
caudalanteriorcingulate-rh,0.22770142818647265,0.232821341956346,0.15925626515763944,0.008353543519267044,0.09161950956615468,0.0997035839396389,0.048773915386688224,0.13177041228779304
insula-rh,0.11682242990654206,0.1154595015576324,0.21300623052959503,0.08508566978193147,0.1567367601246106,0.15751557632398755,0.06522585669781931,0.09014797507788162
isthmuscingulate-rh,0.009321223709369025,0.0074091778202676865,0.10492351816443594,0.2545411089866157,0.17925430210325047,0.12882409177820267,0.1739961759082218,0.1417304015296367
paracentral-lh,0.06559793624470242,0.06338676985443155,0.14870093974571585,0.13746084392850563,0.2087709600147411,0.16325778514833242,0.11350654136723788,0.09931822369633315
paracentral-rh,0.0815378115758344,0.07900295732995352,0.17131389945078157,0.11237853823405154,0.1854668356569497,0.20574566962399662,0.08808618504435994,0.07646810308407266
posteriorcingulate-rh,0.04367984382625671,0.04367984382625671,0.08223523670082968,0.17715959004392387,0.15129331381161543,0.10322108345534407,0.25963884821864325,0.1390922401171303
rostralanteriorcingulate-lh,0.10452886885597767,0.10452886885597767,0.09937754883022108,0.12856836230950847,0.11611933891393003,0.07769907705516205,0.1244902339557845,0.2446877012234385
