,caudalmiddlefrontal-lh,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-lh,0.21095890410958903,0.10410958904109589,0.15616438356164383,0.1095890410958904,0.07397260273972603,0.1589041095890411,0.12602739726027398,0.06027397260273973
inferiorparietal-rh,0.12666666666666668,0.14,0.14333333333333334,0.11666666666666667,0.1,0.14666666666666667,0.14666666666666667,0.08
postcentral-lh,0.15384615384615385,0.11263736263736264,0.16483516483516483,0.10989010989010989,0.08241758241758242,0.17032967032967034,0.1401098901098901,0.06593406593406594
postcentral-rh,0.12658227848101267,0.11075949367088607,0.12658227848101267,0.20569620253164558,0.0759493670886076,0.12658227848101267,0.12658227848101267,0.10126582278481013
superiorfrontal-rh,0.11255411255411256,0.12121212121212122,0.12554112554112554,0.1038961038961039,0.18181818181818182,0.12987012987012986,0.12987012987012986,0.09523809523809523
superiorparietal-lh,0.15384615384615385,0.11140583554376658,0.16445623342175067,0.10610079575596817,0.07957559681697612,0.18037135278514588,0.14058355437665782,0.0636604774535809
superiorparietal-rh,0.13609467455621302,0.1242603550295858,0.15088757396449703,0.11834319526627218,0.08875739644970414,0.15680473372781065,0.15384615384615385,0.07100591715976332
superiortemporal-rh,0.11320754716981132,0.11320754716981132,0.11320754716981132,0.16037735849056603,0.11320754716981132,0.11320754716981132,0.11320754716981132,0.16037735849056603
