,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
inferiorparietal-rh,0.20853080568720378,0.1848341232227488,0.04739336492890995,0.06635071090047394,0.05687203791469194,0.20853080568720378,0.11848341232227488,0.10900473933649289
postcentral-lh,0.18571428571428572,0.19523809523809524,0.047619047619047616,0.08571428571428572,0.05714285714285714,0.20476190476190476,0.11904761904761904,0.10476190476190476
postcentral-rh,0.09433962264150944,0.09433962264150944,0.3018867924528302,0.0,0.04716981132075472,0.09433962264150944,0.10377358490566038,0.2641509433962264
superiorfrontal-lh,0.15384615384615385,0.1978021978021978,0.0,0.27472527472527475,0.13186813186813187,0.24175824175824176,0.0,0.0
superiorfrontal-rh,0.1506849315068493,0.1643835616438356,0.0684931506849315,0.1643835616438356,0.2054794520547945,0.1643835616438356,0.0136986301369863,0.0684931506849315
superiorparietal-lh,0.1888412017167382,0.18454935622317598,0.04291845493562232,0.10300429184549356,0.05150214592274678,0.22317596566523606,0.1072961373390558,0.09871244635193133
superiorparietal-rh,0.19083969465648856,0.17557251908396945,0.08396946564885496,0.0,0.007633587786259542,0.19083969465648856,0.183206106870229,0.16793893129770993
superiortemporal-rh,0.125,0.125,0.15217391304347827,0.0,0.02717391304347826,0.125,0.13043478260869565,0.31521739130434784
