,caudalmiddlefrontal-lh,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-lh,0.12560386473429952,0.13043478260869565,0.13043478260869565,0.11594202898550725,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.10628019323671498
inferiorparietal-rh,0.1148936170212766,0.13617021276595745,0.13617021276595745,0.10212765957446808,0.1276595744680851,0.14042553191489363,0.14042553191489363,0.10212765957446808
postcentral-lh,0.11739130434782609,0.13043478260869565,0.13478260869565217,0.10434782608695652,0.13043478260869565,0.1391304347826087,0.1391304347826087,0.10434782608695652
postcentral-rh,0.12834224598930483,0.12834224598930483,0.12834224598930483,0.12299465240641712,0.12834224598930483,0.12834224598930483,0.12834224598930483,0.10695187165775401
superiorfrontal-rh,0.11926605504587157,0.12844036697247707,0.13302752293577982,0.11009174311926606,0.13302752293577982,0.13761467889908258,0.13761467889908258,0.10091743119266056
superiorparietal-lh,0.11440677966101695,0.13135593220338984,0.13559322033898305,0.1016949152542373,0.1271186440677966,0.1440677966101695,0.1440677966101695,0.1016949152542373
superiorparietal-rh,0.11440677966101695,0.13135593220338984,0.13559322033898305,0.1016949152542373,0.1271186440677966,0.1440677966101695,0.1440677966101695,0.1016949152542373
superiortemporal-rh,0.12698412698412698,0.12698412698412698,0.12698412698412698,0.1164021164021164,0.12698412698412698,0.12698412698412698,0.12698412698412698,0.12169312169312169
