,S1_D1 hbo,S3_D5 hbo,S5_D5 hbo,S5_D7 hbo,S6_D5 hbo,S7_D5 hbo,S10_D12 hbo,S13_D13 hbo
S1_D1 hbo,0.27906976744186046,0.18604651162790697,0.13953488372093023,0.046511627906976744,0.09302325581395349,0.0,0.2558139534883721,0.0
S3_D5 hbo,0.22857142857142856,0.2,0.17142857142857143,0.05714285714285714,0.11428571428571428,0.0,0.22857142857142856,0.0
S5_D5 hbo,0.20689655172413793,0.20689655172413793,0.1724137931034483,0.06896551724137931,0.13793103448275862,0.0,0.20689655172413793,0.0
S5_D7 hbo,0.25,0.25,0.125,0.125,0.0,0.0,0.25,0.0
S6_D5 hbo,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.09523809523809523,0.14285714285714285,0.0,0.19047619047619047,0.0
S7_D5 hbo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S10_D12 hbo,0.27906976744186046,0.18604651162790697,0.13953488372093023,0.046511627906976744,0.09302325581395349,0.0,0.2558139534883721,0.0
S13_D13 hbo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
