,bankssts-lh,bankssts-rh,fusiform-rh,inferiorparietal-rh,lateraloccipital-rh,middletemporal-rh,parahippocampal-rh,temporalpole-rh
bankssts-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bankssts-rh,0.0,0.15384615384615385,0.13846153846153847,0.16923076923076924,0.15384615384615385,0.16923076923076924,0.13846153846153847,0.07692307692307693
fusiform-rh,0.0,0.16417910447761194,0.14925373134328357,0.16417910447761194,0.16417910447761194,0.14925373134328357,0.14925373134328357,0.05970149253731343
inferiorparietal-rh,0.0,0.15151515151515152,0.13636363636363635,0.16666666666666666,0.15151515151515152,0.16666666666666666,0.13636363636363635,0.09090909090909091
lateraloccipital-rh,0.0,0.15714285714285714,0.14285714285714285,0.17142857142857143,0.15714285714285714,0.15714285714285714,0.14285714285714285,0.07142857142857142
middletemporal-rh,0.0,0.15,0.13333333333333333,0.16666666666666666,0.15,0.16666666666666666,0.13333333333333333,0.1
parahippocampal-rh,0.0,0.16417910447761194,0.14925373134328357,0.16417910447761194,0.16417910447761194,0.14925373134328357,0.14925373134328357,0.05970149253731343
temporalpole-rh,0.0,0.12,0.08,0.16,0.12,0.16,0.08,0.28
