,entorhinal-lh,frontalpole-lh,fusiform-lh,inferiortemporal-lh,insula-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh
entorhinal-lh,0.20108695652173914,0.0,0.1793478260869565,0.1793478260869565,0.09239130434782608,0.10326086956521739,0.1358695652173913,0.10869565217391304
frontalpole-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.19428571428571428,0.0,0.18857142857142858,0.18285714285714286,0.09142857142857143,0.10857142857142857,0.13714285714285715,0.09714285714285714
inferiortemporal-lh,0.18181818181818182,0.0,0.1717171717171717,0.19696969696969696,0.11616161616161616,0.09595959595959595,0.15656565656565657,0.08080808080808081
insula-lh,0.12195121951219512,0.0,0.10975609756097561,0.15853658536585366,0.3231707317073171,0.07926829268292683,0.2073170731707317,0.0
lingual-lh,0.16964285714285715,0.0,0.16964285714285715,0.16964285714285715,0.09821428571428571,0.16071428571428573,0.16964285714285715,0.0625
parahippocampal-lh,0.15135135135135136,0.0,0.14054054054054055,0.1837837837837838,0.16756756756756758,0.10270270270270271,0.21081081081081082,0.043243243243243246
parahippocampal-rh,0.2,0.0,0.16666666666666666,0.15555555555555556,0.0,0.05555555555555555,0.06666666666666667,0.35555555555555557
