,entorhinal-lh,frontalpole-lh,fusiform-lh,inferiortemporal-lh,insula-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh
entorhinal-lh,0.2669683257918552,0.0,0.1515837104072398,0.16515837104072398,0.07692307692307693,0.09276018099547512,0.1583710407239819,0.08823529411764706
frontalpole-lh,0.0,0.6398601398601399,0.1258741258741259,0.0,0.0034965034965034965,0.11538461538461539,0.02097902097902098,0.0944055944055944
fusiform-lh,0.11826086956521739,0.06956521739130435,0.2573913043478261,0.11304347826086956,0.05565217391304348,0.11652173913043479,0.1426086956521739,0.12695652173913044
inferiortemporal-lh,0.16704805491990846,0.0,0.15789473684210525,0.2906178489702517,0.09153318077803203,0.09382151029748284,0.12585812356979406,0.07322654462242563
insula-lh,0.11585365853658537,0.0,0.10975609756097561,0.13414634146341464,0.39634146341463417,0.08231707317073171,0.15853658536585366,0.003048780487804878
lingual-lh,0.07509157509157509,0.06043956043956044,0.13553113553113552,0.07509157509157509,0.04212454212454213,0.32234432234432236,0.18315018315018314,0.10622710622710622
parahippocampal-lh,0.1272430668841762,0.01631321370309951,0.14845024469820556,0.09951060358890701,0.07830342577487764,0.1566068515497553,0.27569331158238175,0.09787928221859707
parahippocampal-rh,0.07900677200902935,0.06997742663656885,0.16478555304740405,0.06320541760722348,0.0,0.11286681715575621,0.11738148984198646,0.3927765237020316
