,caudalanteriorcingulate-lh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh,pericalcarine-rh,temporalpole-lh
caudalanteriorcingulate-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-rh,0.0,0.0,0.3465160075329567,0.06779661016949153,0.1807909604519774,0.2994350282485876,0.060263653483992465,0.04519774011299435
isthmuscingulate-rh,0.0,0.0,0.08847736625514403,0.2736625514403292,0.18930041152263374,0.09465020576131687,0.25308641975308643,0.10082304526748971
lingual-rh,0.0,0.0,0.18739054290718038,0.14886164623467601,0.28371278458844135,0.18038528896672504,0.138353765323993,0.06129597197898424
parahippocampal-rh,0.0,0.0,0.30710172744721687,0.07293666026871401,0.1746641074856046,0.33589251439539347,0.06525911708253358,0.044145873320537425
pericalcarine-rh,0.0,0.0,0.07662835249042145,0.23371647509578544,0.16283524904214558,0.08045977011494253,0.3333333333333333,0.11302681992337164
temporalpole-lh,0.0,0.0,0.0784313725490196,0.1400560224089636,0.10364145658263306,0.07563025210084033,0.16246498599439776,0.43977591036414565
