,entorhinal-lh,entorhinal-rh,frontalpole-lh,insula-rh,parahippocampal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
entorhinal-lh,0.5443037974683544,0.10126582278481013,0.24050632911392406,0.0,0.06329113924050633,0.0,0.05063291139240506,0.0
entorhinal-rh,0.10752688172043011,0.6881720430107527,0.0,0.0,0.10752688172043011,0.0,0.010752688172043012,0.08602150537634409
frontalpole-lh,0.24675324675324675,0.0,0.7532467532467533,0.0,0.0,0.0,0.0,0.0
insula-rh,0.0,0.0,0.0,0.5,0.36538461538461536,0.0,0.0,0.1346153846153846
parahippocampal-rh,0.020134228187919462,0.09395973154362416,0.0,0.11409395973154363,0.5637583892617449,0.0,0.10738255033557047,0.10067114093959731
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.75,0.125,0.125
temporalpole-rh,0.010752688172043012,0.0,0.0,0.021505376344086023,0.17204301075268819,0.043010752688172046,0.6451612903225806,0.10752688172043011
transversetemporal-rh,0.0,0.12658227848101267,0.0,0.06329113924050633,0.16455696202531644,0.05063291139240506,0.11392405063291139,0.4810126582278481
