,cuneus-lh,cuneus-rh,isthmuscingulate-rh,lateraloccipital-lh,lateraloccipital-rh,pericalcarine-lh,pericalcarine-rh,temporalpole-lh
cuneus-lh,0.20238095238095238,0.0782312925170068,0.13095238095238096,0.17517006802721088,0.12414965986394558,0.16156462585034015,0.12755102040816327,0.0
cuneus-rh,0.12637362637362637,0.21978021978021978,0.17032967032967034,0.09340659340659341,0.12637362637362637,0.12637362637362637,0.13736263736263737,0.0
isthmuscingulate-rh,0.1417624521072797,0.1111111111111111,0.18582375478927204,0.11877394636015326,0.13984674329501914,0.14367816091954022,0.15900383141762453,0.0
lateraloccipital-lh,0.1657848324514991,0.06701940035273368,0.1128747795414462,0.2345679012345679,0.12522045855379188,0.14991181657848324,0.14462081128747795,0.0
lateraloccipital-rh,0.13,0.09,0.138,0.142,0.17,0.154,0.176,0.0
pericalcarine-lh,0.15384615384615385,0.08228980322003578,0.13774597495527727,0.1520572450805009,0.148479427549195,0.17531305903398928,0.15026833631484796,0.0
pericalcarine-rh,0.12172284644194757,0.0898876404494382,0.1404494382022472,0.14606741573033707,0.15543071161048688,0.14232209737827714,0.20411985018726592,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
