,bankssts-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parahippocampal-rh,temporalpole-lh,temporalpole-rh
bankssts-lh,0.8814317673378076,0.029082774049217,0.020134228187919462,0.006711409395973154,0.015659955257270694,0.0,0.04697986577181208,0.0
entorhinal-lh,0.023809523809523808,0.7234432234432234,0.014652014652014652,0.03663003663003663,0.0,0.0,0.07875457875457875,0.1227106227106227
frontalpole-lh,0.015366430260047281,0.004728132387706856,0.6666666666666666,0.1016548463356974,0.14657210401891252,0.02127659574468085,0.024822695035460994,0.018912529550827423
frontalpole-rh,0.005970149253731343,0.029850746268656716,0.1328358208955224,0.6925373134328359,0.05970149253731343,0.0,0.05522388059701493,0.023880597014925373
medialorbitofrontal-lh,0.00487012987012987,0.003246753246753247,0.21428571428571427,0.06493506493506493,0.6672077922077922,0.01461038961038961,0.030844155844155844,0.0
parahippocampal-rh,0.0,0.0,0.04395604395604396,0.0,0.024725274725274724,0.8736263736263736,0.057692307692307696,0.0
temporalpole-lh,0.024549918166939442,0.060556464811783964,0.03764320785597381,0.06382978723404255,0.03273322422258593,0.03273322422258593,0.6677577741407529,0.08019639934533551
temporalpole-rh,0.0,0.16976127320954906,0.03183023872679045,0.04509283819628647,0.0,0.0,0.14058355437665782,0.6127320954907162
