,entorhinal-lh,entorhinal-rh,frontalpole-lh,insula-rh,parahippocampal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
entorhinal-lh,0.5398550724637681,0.1068840579710145,0.034420289855072464,0.08695652173913043,0.034420289855072464,0.057971014492753624,0.07971014492753623,0.059782608695652176
entorhinal-rh,0.05952380952380952,0.4296536796536797,0.0,0.10173160173160173,0.1277056277056277,0.050865800865800864,0.07467532467532467,0.15584415584415584
frontalpole-lh,0.04738154613466334,0.0,0.9251870324189526,0.0,0.0,0.022443890274314215,0.004987531172069825,0.0
insula-rh,0.061016949152542375,0.11299435028248588,0.0,0.4440677966101695,0.14463276836158193,0.03615819209039548,0.12316384180790961,0.07796610169491526
parahippocampal-rh,0.025252525252525252,0.1553030303030303,0.0,0.1717171717171717,0.4621212121212121,0.016414141414141416,0.08333333333333333,0.08585858585858586
temporalpole-lh,0.045317220543806644,0.05891238670694864,0.019637462235649546,0.04984894259818731,0.021148036253776436,0.6359516616314199,0.08459214501510574,0.08459214501510574
temporalpole-rh,0.04988913525498891,0.06651884700665188,0.004434589800443459,0.12527716186252771,0.06651884700665188,0.0598669623059867,0.5665188470066519,0.06097560975609756
transversetemporal-rh,0.03571428571428571,0.16454081632653061,0.0,0.07525510204081633,0.08290816326530612,0.0778061224489796,0.07525510204081633,0.4885204081632653
