,cuneus-lh,cuneus-rh,frontalpole-lh,isthmuscingulate-rh,lateraloccipital-lh,lingual-rh,pericalcarine-lh,pericalcarine-rh
cuneus-lh,0.2892057026476578,0.10726408689748812,0.04548540393754243,0.055668703326544465,0.12830957230142567,0.08010862186014936,0.16768499660556688,0.12627291242362526
cuneus-rh,0.11738484398216939,0.3098068350668648,0.020059435364041606,0.08915304606240713,0.06537890044576523,0.05646359583952452,0.19093610698365526,0.15081723625557206
frontalpole-lh,0.08185053380782918,0.03084223013048636,0.5848161328588375,0.07473309608540925,0.02965599051008304,0.06998813760379596,0.06405693950177936,0.06405693950177936
isthmuscingulate-rh,0.06272727272727273,0.10363636363636364,0.057272727272727274,0.32181818181818184,0.07454545454545454,0.1590909090909091,0.08636363636363636,0.13454545454545455
lateraloccipital-lh,0.1798780487804878,0.09146341463414634,0.021341463414634148,0.0975609756097561,0.2733739837398374,0.0741869918699187,0.13008130081300814,0.13211382113821138
lingual-rh,0.119960668633235,0.0776794493608653,0.05211406096361849,0.16027531956735497,0.07079646017699115,0.34119960668633237,0.1071779744346116,0.07079646017699115
pericalcarine-lh,0.16466666666666666,0.16866666666666666,0.032,0.066,0.084,0.078,0.30733333333333335,0.09933333333333333
pericalcarine-rh,0.1251840942562592,0.14506627393225333,0.039764359351988215,0.12812960235640647,0.09572901325478646,0.0662739322533137,0.11192930780559647,0.28792341678939615
