,cuneus-lh,cuneus-rh,isthmuscingulate-rh,lateraloccipital-lh,lateraloccipital-rh,pericalcarine-lh,pericalcarine-rh,temporalpole-lh
cuneus-lh,0.23791250959324636,0.13277052954719878,0.12586339217191098,0.14121258633921718,0.10437452033768227,0.13891020721412126,0.11895625479662318,0.0
cuneus-rh,0.14334763948497853,0.28669527896995706,0.15278969957081545,0.09785407725321889,0.07639484978540773,0.12103004291845494,0.12188841201716738,0.0
isthmuscingulate-rh,0.11921965317919075,0.125,0.2810693641618497,0.11488439306358382,0.10621387283236994,0.1365606936416185,0.11343930635838151,0.0036127167630057803
lateraloccipital-lh,0.16,0.10857142857142857,0.1457142857142857,0.25047619047619046,0.09047619047619047,0.14761904761904762,0.09714285714285714,0.0
lateraloccipital-rh,0.11794439764111204,0.08677337826453244,0.13395113732097724,0.08761583824768324,0.2552653748946925,0.15754001684919966,0.16090985678180286,0.0
pericalcarine-lh,0.12609970674486803,0.10777126099706745,0.1495601173020528,0.11950146627565983,0.13709677419354838,0.22360703812316715,0.13636363636363635,0.0
pericalcarine-rh,0.11629746835443038,0.11392405063291139,0.1305379746835443,0.08544303797468354,0.1518987341772152,0.15348101265822786,0.24841772151898733,0.0
temporalpole-lh,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.9883720930232558
