,cuneus-lh,cuneus-rh,frontalpole-lh,isthmuscingulate-rh,lateraloccipital-lh,lingual-rh,pericalcarine-lh,pericalcarine-rh
cuneus-lh,0.22193877551020408,0.12755102040816327,0.10459183673469388,0.03571428571428571,0.1760204081632653,0.002551020408163265,0.17857142857142858,0.15306122448979592
cuneus-rh,0.18726591760299627,0.1947565543071161,0.0449438202247191,0.033707865168539325,0.1947565543071161,0.0,0.18726591760299627,0.15730337078651685
frontalpole-lh,0.22395833333333334,0.052083333333333336,0.23958333333333334,0.046875,0.13020833333333334,0.026041666666666668,0.14583333333333334,0.13541666666666666
isthmuscingulate-rh,0.04405286343612335,0.022026431718061675,0.030837004405286344,0.3788546255506608,0.15418502202643172,0.24669603524229075,0.06607929515418502,0.05726872246696035
lateraloccipital-lh,0.14698795180722893,0.11566265060240964,0.05060240963855422,0.10361445783132531,0.26265060240963856,0.01927710843373494,0.163855421686747,0.13734939759036144
lingual-rh,0.01910828025477707,0.0,0.044585987261146494,0.3057324840764331,0.025477707006369428,0.5987261146496815,0.006369426751592357,0.0
pericalcarine-lh,0.175,0.125,0.06666666666666667,0.05555555555555555,0.2,0.011111111111111112,0.2,0.16666666666666666
pericalcarine-rh,0.17475728155339806,0.12297734627831715,0.07119741100323625,0.05501618122977346,0.19093851132686085,0.006472491909385114,0.1941747572815534,0.18446601941747573
