,Fz,P8,TP10,F8,AF7,PO8,P6,TP8
Fz,0.8048780487804879,0.008130081300813009,0.032520325203252036,0.0,0.056910569105691054,0.032520325203252036,0.032520325203252036,0.032520325203252036
P8,0.03125,0.96875,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.01098901098901099,0.0,0.2087912087912088,0.14652014652014653,0.0,0.21245421245421245,0.2087912087912088,0.21245421245421245
F8,0.0,0.0,0.195,0.225,0.0,0.195,0.19,0.195
AF7,0.0898876404494382,0.0,0.0,0.0,0.9101123595505618,0.0,0.0,0.0
PO8,0.01090909090909091,0.0,0.20727272727272728,0.14545454545454545,0.0,0.2109090909090909,0.2109090909090909,0.21454545454545454
P6,0.01090909090909091,0.0,0.20727272727272728,0.14181818181818182,0.0,0.2109090909090909,0.21454545454545454,0.21454545454545454
TP8,0.010869565217391304,0.0,0.20652173913043478,0.14492753623188406,0.0,0.21014492753623187,0.213768115942029,0.213768115942029
